genex	geney	r
CG15145	CG42255	0.8529029240900028
CG42255	CG42764	0.8399477899879115
CG42255	edin	0.8245359928753887
CG42263	GlnRS	0.8296359494721762
CG42263	Tom20	0.8067606198256929
CG42263	Letm1	0.7870331225195992
CG1314	CG42264	0.904139313582121
CG42269	CG4229	0.8287862915677853
CG42269	danr	0.8264341566355035
CG32537	CG42269	0.8262781824910228
CG42271	raskol	0.9150544916389076
CG42271	tim	0.893718421880752
CG42287	sim	0.9248617377339403
CG13587	CG42287	0.9088517737621694
CG42287	TBCB	0.9070421861195582
CG10809	CG42296	0.8182040842406245
CG42296	galectin	0.7980156811921846
CG4229	CG8509	0.9312513988760662
CG4229	spz3	0.9296277515702965
CG42319	dpn	0.8472987279480064
CG42319	Vha100-2	0.8429964886767272
CG42327	Dif	0.9312681220647893
CG42327	CG5027	0.9262813446114277
CG42327	CG9449	0.9081645934199666
CG42329	Zip42C.1	0.8033014751406231
CG32040	CG42329	0.7953661570121149
CG42329	CG5934	0.7872145796422325
CG42339	Ptp4E	0.848093751345136
CG14579	CG42339	0.8437058014645461
CG42342	CG4892	0.8590922225424519
CG11345	CG42346	0.8826082239639754
CG31883	CG42346	0.8822415269199313
CG42355	mRpL18	0.9569521495536343
CG42355	ND-30	0.9480070617295
CG42355	mEFTu1	0.942158403202
CG42356	TTLL4A	0.93501354806106185
CG42356	CstF64	0.9337980458271419
CG42356	pch2	0.927408380035777
CG34298	CG42361	0.8372281153776191
Alp11	CG42361	0.8089416569564393
CG42361	CG42792	0.7988531501508238
CG42365	e(r)	0.838348535337633
CG15012	CG42365	0.8292290119219108
CG42365	His1:CG33849	0.8273873429298606
CG42366	Snap24	0.814530496751667
CG42366	Graf	0.7836771225315853
CG13300	CG42366	0.783106843516162
CG42367	elgi	0.8456580519589874
CG42367	scramb2	0.7568885477108691
CG42367	CG6398	0.7100821587270779
CG42369	Stacl	0.852224745713113
CG42369	smal	0.8519524001308468
CG42372	tRNA:Val-AAC-2-3	0.8259656308005292
CG42372	epsilonCOP	0.7781118343119854
CG42372	drongo	0.7750537444149532
CG34043	CG42375	0.7916597064215555
CG16965	CG42375	0.7729088355624155
CG14207	CG42375	0.7633036732257998
CG42383	CheB74a	0.9015428653716122
CG42383	Cyp304a1	0.7202980035749916
CG42383	Sirt1	0.7016225802596785
CG4238	CR34320	0.9470727134943239
CG4238	IA-2	0.9325350858510532
CG42392	Txl	0.7618433301419328
CG42392	Myo81F	0.7529443278437637
CG30022	CG42392	0.7123821515350246
CG42395	CycB	0.866775212934162
CG42395	Timp	0.8494376466182222
CG42395	lov	0.8461797761826703
CG42399	Muc11A	0.8893726689168829
CG42399	Obp99d	0.8512604872424205
CG18662	CG42399	0.8495912392648723
CG4239	eIF2beta	0.8762577946711873
CG4239	Flo1	0.812322265200366
CG4239	RpS11	0.8040541106644831
CG42445	List	0.768383692120943
CG42445	Fas1	0.7651138563162401
CG42446	CG8006	0.9095555156439808
CG42446	CG6051	0.9038922193796544
CG13449	CG42449	0.806597733210639
CG16825	CG42449	0.8036428297629525
CG42450	Uvrag	0.8332896275495784
CG42450	Usp15-31	0.8223640601679061
CG42450	qkr58E-3	0.7782944466453566
CG42455	Muc91C	0.9155456917809202
CG42455	flw	0.8894460250341891
CG42486	TwdlV	0.9494605655307043
CG42486	nyo	0.9146022281861059
Arpc1	CG42487	0.8607834834869685
CG42487	SCAR	0.8571890088888977
CG42487	Vrp1	0.8429936223470996
CG42488	CG7971	0.9427213002040259
CG42488	Ir7c	0.9108714006094808
CG42488	hh	0.9047227578631836
Cdc5	CG42489	0.8371517326198028
CG42489	fand	0.8300008768818574
CG42489	Ndae1	0.7831538204226498
CG42493	Pi3K92E	0.9201208181134368
CG42493	Or59a	0.9142105593221836
CG42493	sano	0.911411429337488
CG42495	PpN58A	0.9625108124249895
CG42495	Jon99Fi	0.9360954769283064
CG32117	CG42495	0.9184736560300406
CG42500	eIF6	0.9325128360211412
CG42500	inv	0.9166467893287376
CG42500	Rs1	0.9163769562944304
CG42514	TotX	0.8608595060196879
CG13312	CG42514	0.859873708610174
CG42523	gammaSnap2	0.8533981356587215
CG12159	CG42523	0.8488684816505124
CG10863	CG42523	0.8463861503253675
CG42524	wge	0.9090249041912258
CG42524	ebd2	0.8833140017152277
CG42524	trc	0.8745359367340009
CG42525	Lapsyn	0.90129561074815
CG42525	NimB5	0.8586406873244945
CG42534	kek3	0.8937408513669961
CG30060	CG42534	0.8873154893429517
CG42534	Cyp4g15	0.8829677906530187
CG42538	tio	0.8299724395950843
CG2162	CG42538	0.8194757741433012
CG42538	Ssl	0.8073187572455915
CG42542	CG5589	0.8952208330344361
CG42542	nSMase	0.8902018002957408
CG42552	Idgf2	0.9602149971853443
CG42552	PTPMT1	0.9470567598390092
CG42553	CG8509	0.9190491276514325
CG14312	CG42553	0.9125459771683554
CG42553	Nrk	0.9095064813459006
Acf	CG42561	0.835453465935626
CG42561	mTerf5	0.8248391008519361
CG42566	snk	0.7887378841836455
CG42566	CG8757	0.7665940538441788
CG3788	CG42571	0.9010163446513411
CG14579	CG42571	0.8599212520909664
CG42582	mAChR-B	0.9139321121657527
CG2127	CG42582	0.9038136619247558
CG42583	Nup37	0.8758800484888166
CG42583	gbb	0.8689068705999059
CG42585	CG7841	0.8431075622330063
CG42585	CG4467	0.7738369809079673
CG13699	CG42585	0.7622469435672773
CG42586	ZC3H3	0.9517582755833482
CG42586	snoRNA:Me28S-G3113a	0.9378276421324411
CG4259	CG5681	0.82162978412671706
CCHa1-R	CG4259	0.7963884591289541
CG4259	CG43897	0.7811220799036751
BBS4	CG42633	0.8572472380176434
CG42633	Las	0.8569340106626878
CG42637	emc	0.8948164979554498
CG42637	Nna1	0.8834885615594062
CG42650	qm	0.9134722342004234
CG15822	CG42650	0.8833637723636468
CG42650	cl	0.8786281627259338
CG42655	SRPK	0.8542769142674664
CG42655	tko	0.8482950377921863
CG42655	TFAM	0.8351938391691529
CG42656	Gr93a	0.9010283288786142
CG42656	CG43396	0.8892756719860684
CG42658	lok	0.7247842778365036
CG14314	CG42658	0.6854579317128415
CG42658	Ent3	0.6698233045217495
CG42659	Ppa	0.9590346939010959
CG42659	TwdlF	0.9395761440360871
CG42663	ttk	0.8259577846314254
CG10887	CG42663	0.7844935723634283
CG4266	CycD	0.9068990668917982
CG4266	Cul2	0.8730567407833946
bin3	CG4266	0.8414946613598312
CG10116	CG42673	0.9047812246269097
CG42673	hdm	0.8959688974154466
CG42673	Obp83a	0.8937790663695353
CG42674	Tm1	0.9653193034519318
CG42674	Drak	0.9458171817882987
CG42674	Rok	0.944137231709083
CG14455	CG42675	0.7570276647269228
CG42675	moon	0.7109184444830425
CG42675	Cul5	0.6888536437554159
CG42689	kcc	0.8620802933550087
CG42689	Syp	0.8198304689619343
CG42690	l(3)76BDm	0.8526021475820945
CG2698	CG42690	0.8099336882395415
CG42690	Hsp70Bc	0.8087366016498839
CG15879	CG42694	0.8437005964424186
CG42694	Crtp	0.825979120507142
CG42694	THADA	0.8247401014452137
CG4269	tx	0.8475085323891471
CG4269	Cyp28d2	0.8291388725026095
CG11145	CG42700	0.8021956124019427
CG42700	scyl	0.801746693853169
CG42703	Ppn	0.9024100280017125
CG42703	TTLL4A	0.882822793779223
CG42703	fig	0.8817280411809892
CG15480	CG42704	0.8496231348602574
CG42704	CG7600	0.8408603579687273
CG42673	CG42704	0.8351490761696558
CG42705	Mur2B	0.8600111551905301
CG42705	CG5623	0.798572619143795
bif	CG42705	0.7893732322845102
CG4270	TTLL6A	0.7947813163142127
CG4270	Hex-C	0.794133240437516
CG15812	CG4270	0.7801586680993557
CG42710	Gr28b	0.9254092993899149
CG42710	CG43109	0.8903637511855879
CG33689	CG42710	0.8845032942609575
CG42713	CG7747	0.8047803199661383
CG42713	Strumpellin	0.7846020174955793
CG32454	CG42713	0.7547984023902525
CG42716	Dop2R	0.8905800677889264
CG14286	CG42716	0.8807172623232963
CG42716	nolo	0.8748695735631126
CG42720	CrzR	0.7557152406752397
CG42720	Mp	0.7413007162573997
CG42720	Fbl6	0.7349923939176212
CG42724	Karl	0.884761864432092
CG42724	CG8353	0.8697310392903247
CG15822	CG42724	0.7811048494813426
CG42724	norpA	0.9371088152191693
CG42724	spn-E	0.8934299191655588
CG42724	ste24a	0.8789105599457823
CG42728	CG42729	1
CG42728	Elba3	0.8992279587279789
CG42729	Elba3	0.8992279587279789
CG42733	CG9259	0.8660701033512238
CG42733	Coq9	0.8653069572559939
CG42741	sPLA2	0.9274004079167857
CG42741	Pus1	0.9270438575091695
CG42749	GILT3	0.7835047953220886
CG14427	CG42749	0.7672436687831247
CG42750	lncRNA:CR43146	0.9255573556103577
CG42751	shep	0.7506818713785031
CG30383	CG42751	0.7299156009929185
CG42753	TyrRS	0.7520394370001736
CG42753	Cyp6a9	0.7514765782002112
CG42753	FarO	0.7336206208547281
CG42758	Or47a	0.7729151617396616
CG42758	rols	0.7589733725568909
CG42758	Chrac-16	0.7420788374143745
CG42761	sl	0.8626095923462802
CG34442	CG42761	0.8528296769660021
CG42762	Ctl2	0.801894012133912
CG42762	Cyp49a1	0.7803766627697399
CG32982	CG42762	0.7639011484923968
CG2127	CG42764	0.8878452642508344
CG42764	Tbce	0.886350556747658
CG31140	CG42766	0.8768704895412759
CG42766	Elo68beta	0.8712209917691349
CG42766	eEF1alpha2	0.8377011272609273
CG42778	CG7264	0.9279510633315666
CG14543	CG42778	0.8640666707238189
CG42778	opm	0.8397753190958755
CG42780	Rala	0.8681505448087699
CG42780	CG5174	0.8611975136602876
CG31465	CG42780	0.8443206807891314
CG42782	Hey	0.8588907015697876
CG42782	Grip71	0.854206920727255
CG42782	Usp20-33	0.8490700326604633
CG42788	Fas2	0.9005258079251585
CG3704	CG42788	0.8954335853010899
CG42788	Mur89F	0.8874828551309373
CG42789	CR41423	0.778280975487313
CG42789	Mef2	0.7615708020217228
CG4278	Rab1	0.827780230042765
ash1	CG4278	0.8157827895694909
CG4278	zfh1	0.7981349928546204
CG42792	Fsn	0.8602999548492624
CG33766	CG42792	0.8422326268230861
CG42792	NaPi-T	0.8259681471019618
CG42806	PIG-Wb	0.908267954318548
CG42806	nsr	0.9029141697348212
CG42806	sgg	0.8914592129337364
CG42807	sty	0.9090656085546223
CG10761	CG42807	0.9079150495126825
CG42807	Gp150	0.8722021071170217
CG42807	CG42808	1
CG42807	woc	0.8768983299126863
CG12115	CG42807	0.8690497905673447
CG42808	Fitm	0.8998216710464588
CG42808	spict	0.8912671824647541
CG42808	woc	0.8768983299126863
CG12115	CG42808	0.8690497905673447
CG42811	CG42812	1
CG42811	gom	0.945741996386324
CG42811	olf413	0.9297601565938924
CG42812	gom	0.945741996386324
CG42812	olf413	0.9297601565938924
CG42813	SdhBL	0.936514233153101
CG12116	CG42814	0.918920566315066
CG42815	CG42816	1
CG42815	CG43447	0.9172771564935444
CG42815	Cht7	0.8751391991128205
CG42816	CG43447	0.9172771564935444
CG42816	Cht7	0.8751391991128205
CG42816	ey	0.8274400429094863
CG3294	CG42816	0.8191822111929747
CG13026	CG42816	0.8078635547644837
CG42818	Sb	0.9156280733015763
CG42818	Tsp74F	0.8731614095339998
CG42818	lms	0.865379862422444
CG42819	Jon99Ciii	0.8286406759804096
CG42819	unc-45	0.7890856214655632
CG4281	gpp	0.959138013458464
CG4281	ppk3	0.9523911143464407
CG4281	spz6	0.9458284681649073
CG42820	PDZ-GEF	0.814509709920812
CG15483	CG42820	0.8032753453046512
CG42820	CG4645	0.8028068258838148
CG42822	MESK2	0.8708160199265783
CG42822	crok	0.8467280022021522
CG42822	Ir56a	0.7981360770795269
CG42825	GABPI	0.7539351304524883
CG42825	COX4L	0.7087893950688472
Best4	CG42825	0.6926539971667897
CG42826	Or33a	0.9523771765491044
CG42826	DIP-theta	0.9399483861773081
CG42827	muskelin	0.8360387995810319
CG42827	Sgs7	0.8275718157199399
CG42827	Xxylt	0.806496753947932
CG42828	onecut	0.8910484935464882
CG15202	CG42828	0.890940608211559
CG42828	CG6893	0.882142112125864
CG14657	CG42830	0.7854937664863827
CG42830	pie	0.7683827251263974
CG42835	Prat	0.8510192152085494
CG42835	Reph	0.8466266715178921
CG42835	Osi21	0.8393635205170956
CG42846	List	0.8518176410717127
CG42846	kirre	0.8223832257662449
CG42846	obst-B	0.8217619359047705
CG42847	CG8031	0.86695575382131
CG42847	CG9628	0.8247453045534267
CG42847	dtn	0.8147848387339567
CG42851	CG9030	0.9445109705090964
CG14354	CG42852	0.8233108808774285
CG10311	CG42852	0.8148853839141535
CG42852	Tnpo-SR	0.8144501449893465
CG42854	tRNA:Arg-TCG-3-3	0.8581819949621868
CG42854	CG43181	0.8264057977128941
CG42854	Vm26Aa	0.8039960565537093
CG42514	CG42855	0.8394355582934706
CG42855	CG5674	0.8309983331407096
CG42866	pb	0.9261504919996881
CG14000	CG42866	0.9103547875235739
CG42867	nyo	0.9376551912390814
CG42486	CG42867	0.8711829168822989
CG42876	Or98b	0.8709171235686102
CG33309	CG42876	0.8684531868571915
CG42876	sut3	0.8585090496181824
CG42878	Npc2f	0.7511138783870117
CG42878	CG6761	0.7370831709623646
CG42878	CG4393	0.7208985006915418
CG4293	CR31562	0.8491222910735688
CG4293	St3	0.8419439376278091
CG4294	RpL24-like	0.9243223662490438
CG4294	svr	0.9033812846649418
CG4297	Wee1	0.9285537374763756
CG4297	pan	0.9233473654383516
CG4301	edin	0.9381105275916446
CG4301	GC2	0.883452117626258
CG4301	Hil	0.8727582397727344
CG43057	CG4377	0.9255778306400877
CG43059	IM23	0.8941890863853584
CG43059	CycE	0.884804883013347
CG15096	CG43059	0.8572712233146176
CG13884	CG43062	0.8602211447185797
CG31156	CG43062	0.8578199181814702
CG43062	Ms	0.851222704753397
CG43064	PCID2	0.8414568428214395
CG43064	snRNP-U1-C	0.8389391247381464
CG43064	nito	0.832122163665501
CG43068	Cyp313a4	0.9437094445815906
CG43068	Mnt	0.9355855126551659
CG43077	conv	0.830135469305518
CG43077	Kap3	0.8198762787143844
CG43083	Syt14	0.8083408518555003
CG43083	Ugt36F1	0.7958189631347949
CG43085	CG9752	0.884655761224714
CG43085	fit	0.8565369163289591
CG10953	CG43085	0.8426707563964022
CG31211	CG43088	0.8175745837169093
CG11436	CG43088	0.807121318007917
CG43088	Gr59c	0.8067922374666815
CG43089	Usp30	0.9131022538875606
CG43089	Ppa	0.9024836320419765
CG43089	oc	0.9011592971981216
CG43092	ytr	0.8940803987556732
CG43092	CG5199	0.872862684811217
CG43101	CG7328	0.8788440931873406
CG43101	CG4565	0.8413162731495343
CG43103	DNApol-epsilon255	0.8986894472839004
CG43103	Octbeta2R	0.896354581606868
CG43107	sad	0.7454777808964532
CG14314	CG43107	0.7359832743925787
CG43109	PheRS-m	0.8944968719089426
CG32457	CG43109	0.8912197310025942
CG43110	Ms	0.8942384547596061
CG43110	CG7766	0.877874460965053
CG43110	Tengl1	0.8402498857021421
CG43111	Cyp303a1	0.868565403937652
CG43111	Osi19	0.8420094207178932
CG43111	Toll-4	0.8377242412828961
CG43114	WRNexo	0.9274653553691534
CG43114	Tehao	0.8610464288108073
CG43114	Lrpprc2	0.8102937942460432
CG43116	snoRNA:Psi28S-2949	0.8429484906480681
CG43116	Tctp	0.8368611055384578
CG43116	Obp57c	0.8283879237385818
CG43125	CG44098	0.8846584345348366
CG43135	kkv	0.8400273158179722
CG43135	Sem1	0.8040921484071013
CG43135	CG6244	0.7648422413756037
CG43137	Timp	0.8949629241551987
CG43137	Spn42Da	0.8820885181050794
CG43137	pch2	0.8811379895700423
CG43139	Mics1	0.9355884190031567
CG43139	Ppa	0.9127177817962379
CG43139	cv	0.9100955990951546
CG43165	Prosap	0.957734134033794
CG43165	Sas-4	0.9256391403775568
CG43175	CG7509	0.8568487666402391
CG43175	CG7786	0.8224923793960219
CG43175	Osi12	0.7885887816495522
CG30380	CG43181	0.8569892046859227
CG43189	Irk3	0.8558716988911619
CG13793	CG43189	0.8012640335421413
CG31816	CG43189	0.7943524603270157
CG43198	maf-S	0.9473332440306658
CG43198	Slob	0.8220192695794092
CG43202	Spt20	0.8808531339366594
CG43202	Rel	0.865757528399041
CG43202	Myt1	0.8630168611183955
CG43206	ey	0.7945504770800436
CG11459	CG43206	0.7898257683277269
CG42835	CG43206	0.7675180572082885
CG43209	CG6277	0.9200974298847984
CG43209	CG8565	0.9185966311011212
CG43209	Mppe	0.8871668810024057
CG43218	CG43350	0.7547661171377477
CG43218	TTLL6A	0.7299907748686911
CG3662	CG43218	0.7091819848442711
CG14722	CG43222	0.7970935836352767
CG43222	Dup99B	0.7702932244047525
CG43222	CG8152	0.7652555813190558
CG43232	Ugt303A1	0.9195362653143795
CG43232	PpN58A	0.9011291921580159
CG43233	CG9626	0.7986424203325394
CG17118	CG43233	0.7973272531362051
CG43236	IKKbeta	0.8314431758241506
CG43236	CG6674	0.7896364508337342
CG43236	Tango1	0.7556647954150648
CG43244	CG5078	0.9194330378273555
CG43244	Eip78C	0.9162885604982031
CG4324	ppk3	0.959918601773062
CG4324	CG7834	0.9541301119517749
CG4324	mst	0.947862163387107
CG15549	CG43271	0.8883185277464122
CG43271	LManI	0.8844892498449154
CG43292	Rpn12R	0.8124825223213639
CG14194	CG43292	0.7944602103572155
CG4329	Sec71	0.8297477076258539
CG4329	Gr57a	0.8134921959144841
CG43307	Nach	0.8943207445209811
CG43307	CG44433	0.8777553006558988
CG43307	CG44434	0.8777553006558988
CG43308	snk	0.8837040982616088
CG43308	His1:CG33861	0.8477242242925938
CG43308	His1:CG33849	0.8451860568284844
CG43311	CG6420	0.9063240155394221
CG41434	CG43311	0.8469874534411305
CG43311	PKD	0.8362790742173757
CG34213	CG43313	0.8598978185818597
CG43313	Gnmt	0.8579312456921537
CG43313	SIFaR	0.8565694438258207
CG43316	PPO2	0.8977304825604749
CG43316	MESK2	0.8285372145002964
CG43316	Sgt	0.7850084660241806
CG43321	CG9992	0.91993291641699
CG4281	CG43321	0.9083829739197149
CG43321	CG6481	0.8870436306030915
CG43324	Klp54D	1
CG43324	CG8072	0.8501683569199523
CG43327	CG43328	1
CG2162	CG43327	0.8248981853770293
CG2162	CG43328	0.8248981853770293
CG43330	vig2	0.8182349033050509
CG43330	Sesn	0.7913818392317679
CG43332	CG43867	0.842021308027646
CG42369	CG43332	0.837691145749828
CG43332	stl	0.8335663956753362
CG43332	CG43333	1
CG43332	CG7365	0.8749589342280352
CG43332	didum	0.8617433661161358
CG43333	CG7365	0.8749589342280352
CG43333	didum	0.8617433661161358
CG17005	CG43335	0.882448634916894
CG43335	STUB1	0.8535545512212012
CG43335	P32	0.8444118038967547
CG43337	CG4935	0.842964370917445
CG15908	CG43337	0.8325060389019974
CG14625	CG43337	0.8262649084065856
CG43340	Nsf2	0.8248246490440583
CG43340	Rcd-1r	0.8226386516519668
CG43340	plx	0.805480102846867
CG43350	Os-C	0.8879278727185154
CG43350	sgll	0.8504322451117365
CG43367	zpg	0.846098591651803
BORCS5	CG43367	0.8392904770989078
CG43367	CG4860	0.8317887337631131
CG43367	TotZ	0.8711203940752075
CG43367	thr	0.837920808357388
CG43367	fmt	0.8119937298365731
CG43376	CG4594	0.7849641699408735
CG43376	Gnpnat	0.772815613643388
CG43376	CG43658	0.7709072991452349
CG3788	CG43386	0.8363783720346444
CG42571	CG43386	0.8240787009998789
CG4338	CG7384	0.7865277052042152
CG4338	ProRS-m	0.78404607722174
CG34426	CG4338	0.7821749156615158
CG43392	grim	0.8890182686950169
CG43394	whe	0.9292738721544568
B-H2	CG43394	0.9113749336342504
CG43396	Sems	0.9171744379099342
CG1889	CG43396	0.899321354026852
CG15005	CG43396	0.8958256535173096
CG43401	kon	0.9463102534561475
CG43401	HGTX	0.8794536878315921
CG43407	lncRNA:CR42850	0.889320137882042
CG43441	nonA	0.9088178103350999
CG43441	CG5096	0.901212588654526
CG43447	OtopLc	0.8631617799647332
CG4364	Nle	0.950236976764686
CG4364	CG7006	0.9325799001555175
CG4364	ppan	0.9268530803241666
CG43658	CG7730	0.7879141290344509
Bem46	CG43672	0.8770129628400409
CG43672	HipHop	0.8526897470472642
CG43672	S	0.8447146581771386
CG43675	CG45050	1
CG43675	CG9040	0.8781390151553565
CG43675	Nup44A	0.8540806939510526
CG43689	CG6005	0.9008912210307868
CG43689	Tailor	0.8820353045123077
-	CG43689	0.8640259869776977
CG43689	CG7542	0.8469005579664567
5-HT1B	CG43689	0.8215505856882185
CG43693	CG6409	0.9684426409863901
CG43693	spz3	0.9208805286327537
CG2656	CG43707	0.8562298548316193
CG43707	trol	0.8463907902335097
CG43707	iav	0.8437372708105412
CG43737	Spn77Bc	0.8592146548549843
CG43737	CG6683	0.794253912549305
CG43737	CG7133	0.9590216435921074
CG12171	CG43737	0.942822013233702
CG4374	cv-2	0.8815933952911044
CG4374	Naam	0.8814150338551936
CG15554	CG4374	0.8793237096366495
CG43407	CG43755	0.8762561633821621
CG43755	Rgk1	0.8526005852369151
CG43759	LanB1	0.9233116654769675
CG43759	CG7265	0.9194707700523581
Aduk	CG43759	0.912206757378313
CG4375	mesh	0.9314098463367569
CG4375	Obp19c	0.9207592742079539
CG12164	CG4375	0.9195612366838581
CG4377	plum	0.9227364276867449
CG43795	CG45066	0.7787854245010997
CG4382	Ppa	0.8727665172010185
CG18545	CG4382	0.8594144875505493
CG13982	CG4382	0.8586091218134352
CG43861	drm	0.9510653666052536
CG43861	CG9920	0.9408099749620055
CG3407	CG43861	0.9266267085423365
CG43867	stl	0.9015939671310728
CG43867	Tctp	0.8753125860970701
CG43867	CG7101	0.865064966248591
CG43894	CG9550	0.8525746661943511
CG43894	Rph	0.8233608747018741
CG43894	Lpin	0.7887274794742966
CG34222	CG43897	0.8279130497183401
CG43901	snoRNA:Psi28S-3316a	0.789703305542377
CG43901	dpr14	0.7858876344176315
CG43901	Sry-alpha	0.7634885488560992
CG43902	CG9452	0.906870628612384
CG31750	CG43902	0.8650852716179598
CG11590	CG43902	0.8581934700840408
CG4390	CG8343	0.8774710110746747
CG30026	CG4390	0.852606821269896
CG4393	CG6761	0.7184332892346338
CG43980	IKKepsilon	0.8504190957561366
CG43980	Cyp4e1	0.8270522248893023
CG43980	Sply	0.7853313067296327
CG4404	dgt3	0.8372556597890819
CG4404	snama	0.8039410338617573
CG4404	nsl1	0.792522990213229
CG44098	CR46300	0.9267588869691077
CG44098	Idgf1	0.9247621200354753
CG44098	plum	0.9208343040874285
CG2127	CG44153	0.9141901415021693
CG44153	Or85d	0.9121268288643334
CG44153	Mur89F	0.8862536130633656
CG44153	Galphas	0.8614016162061788
CG2841	CG44153	0.846619474158571
CG44153	ncd	0.842436544943786
CG10177	CG44153	0.7687642222526502
CG3348	CG4415	0.902558204046324
CG4415	fs(2)ltoPP43	0.8959353346489801
CG4415	CG7222	0.884780841816941
CG15472	CG44247	0.8721607658086306
CG44247	Mst33A	0.8462221461325491
CG4424	spi	0.8632470379387597
CG4424	Gr92a	0.8398321324411755
CG44325	HPS4	0.9325285549453104
CG44325	Ctl1	0.9229402580468153
CG4440	snoRNA:Psi28S-3316a	0.8702516349068994
CG4293	CG4440	0.8183604933385344
CG4440	Gpdh1	0.7779577114392512
CG44433	CG44434	1
CG44433	CG44435	1
CG44433	Nach	0.9148756174099308
CG44434	CG44435	1
CG44434	Nach	0.9148756174099308
CG44435	Nach	0.9148756174099308
CG4452	kra	0.9465713395650234
CG4452	snRNA:U1:95Cb	0.9376886869830111
CG32457	CG4452	0.9085509476593263
CG4455	wal	0.8931073712097886
CG4455	puf	0.8858056156454397
CG4455	CG7834	0.8794002771383964
CG4459	edin	0.8852908337189054
CG15771	CG4459	0.8715932425683174
CG14418	CG4459	0.8645505561168322
CG4324	CG4461	0.9417661549104528
CG4461	ppk3	0.9396045474247783
CG4461	CG4661	0.9277456286433254
AttD	CG4465	0.9134461027225043
Bem46	CG4465	0.8998339007058715
CG15771	CG4465	0.8979683034290563
CG4467	spas	0.8998243735059896
CG4467	Pi3K92E	0.8812002154627026
CG4467	jim	0.8802742145161514
CG44774	CG7414	0.9160863511628327
CG44774	RpL6	0.8916066589892322
CG4477	CG9879	0.7631827183187865
CG4477	Las	0.7536427099431253
CG4477	MCPH1	0.7459440269449356
CG44836	Cyp12a5	0.861627735156389
Bet5	CG44836	0.8230748656657904
CG44836	gdl	0.91439513450204
CG44836	tinc	0.899153773991163
ana2	CG44837	0.9090398375563227
CG11537	CG44837	0.8940365552497631
CG3704	CG44837	0.8934042649689422
CG44838	CG4612	0.8944002730695141
CG44838	Kdm4A	0.8681479058976502
CG44838	RpL37b	0.8602916811508292
CG4496	CG7265	0.8916167512366647
CG4496	Ten-a	0.8777206148081078
CG45002	Hsc20	0.9110177513632431
CG15472	CG45002	0.8952781974899795
CG45002	twit	0.8946656938953077
CG45002	CG4768	0.8015853818766272
CG45002	Sf3b5	0.7849632651320103
CG45050	CG9040	0.8781390151553565
CG45050	Nup44A	0.8540806939510526
CG45066	CG45067	1
CG45066	qkr58E-2	0.8347476860861283
CG45067	qkr58E-2	0.8347476860861283
CG45105	Gr10a	0.9293134040737262
CG17575	CG45105	0.9057230810408003
azot	CG45105	0.9048292182589374
CG45105	spn-E	0.8820573773857934
CG45105	Gr93a	0.8404602445010966
CG45105	CG4520	0.819872577044717
CG4520	slbo	0.863593364609317
CG4520	ORMDL	0.8298408301828109
alpha-Man-Ic	CG45263	0.822613643721511
CG45263	vg	0.7826921371107686
CG4552	Stt3B	0.873268180799073
CG4552	Dsp1	0.8627851251475127
CG4552	Dad1	0.8416162978229443
CG4554	CG4866	0.9310393774512565
CG4554	wcd	0.9292596276595091
CG4554	Mes2	0.926666234462556
CG1674	CG4562	0.8693761654245067
CG4562	olf186-M	0.8605806287886484
CG4562	CG4842	0.8581935088355983
CG4563	cv	0.9162110004573382
CG4563	Gr10b	0.9097618056579386
CG4565	chk	0.8934173800829737
CG4572	CG7470	0.9376259614554533
CG30088	CG4572	0.923756398101912
CG4572	repo	0.9198471335499591
CG45782	SkpE	0.7434353513014689
CG45782	Sema1a	0.7300250620120008
CG13539	CG45782	0.7223262381087833
CG4586	Tsp39D	0.9326041838764919
CG4586	CG6310	0.9193000855943623
CG4586	Prx6005	0.9187093217785283
CG4587	CG8388	0.8343498620720218
CG4587	eIF5B	0.7871837866317528
CG4592	Hsp22	0.9517098226697064
CG4592	GstD11	0.9174627025547856
CG33003	CG4592	0.9075624817423644
CG4594	CG8668	0.8605809131492531
CG4596	Pten	0.8849224465907427
CG4596	Iml1	0.8489016026638665
CG4596	Hs3st-B	0.8445972426573176
CG46025	hook	0.9299111787397834
CG32850	CG46025	0.9250648372606515
CG46025	cnir	0.9075575147573399
CG46025	E(spl)m5-HLH	0.9416926140906192
CG46025	CG5611	0.906409484146935
CG10616	CG4610	0.8814346338823387
CG4610	wal	0.8754187929138577
CG10185	CG4610	0.8569582836248298
CG4612	RpL37b	0.9189811040174348
CG4612	iav	0.8644804040807831
CG4613	fwe	0.9011068850992723
CG4613	Pal1	0.8739134813689361
CG4613	CG9686	0.8730120345724374
CG4617	nvd	0.8809190607940531
CG4622	flfl	0.9236655934595592
CG4622	PIG-A	0.9064396222836494
CG4622	CR30409	0.897949852722892
CG46280	CG46281	1
CG46280	Ptr	0.8329688825930481
CG46281	Ptr	0.8329688825930481
CG12883	CG4630	0.9226849844705249
CG14480	CG4630	0.9144910178337865
CG4631	Pgant7	0.885242513821348
CG14877	CG4631	0.853649278491769
CG44433	CG4631	0.8414276792399559
CG46385	cic	0.8960063537558111
CG46385	HUWE1	0.8815122605366493
CG46385	pgc	0.8768898727351749
CG4645	uif	0.8461272807454508
CG4645	Rab35	0.8429422607696393
CG3652	CG4645	0.8415946668585919
CG4646	scrib	0.8524282036130101
